제품명,기본정보,원료약품 및 분량,효능효과,용법용량,주의사항
,"{'제품명': 'YU 로투스 수딩 샴푸', '제품 영문명': 'YU-Oriental Natural Herbs Bath for Pets - Lotus Soothing Formula', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2016-03-25', '품목정보': '동물용의약외품-수입-022-926', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '엷은 노란색의 액체', '제조방법': '제조사의 제조방법에 따른다', '저장방법': '[저장방법]\n1. 직사광선을 피하고, 얼리지 말 것\n2. 25도 이하에서 보관\n3. 어린이의 손이 닿지 않는 곳에 보관할 것\n\n[사용기간]\n제조일로부터 24개월', '포장단위': '30ml, 400ml, 4L'}","[['1', 'Aqua (ICID)'], ['2', 'Sodium Lauryl Ether Sulfate (ICID)'], ['3', 'Cocamidopropyl Betaine (ICID)'], ['4', 'Decyl Glucoside (ICID)'], ['5', 'Lotus Extract (Lotus corniculatus flower extract, ICID)'], ['6', 'Epilobium Fleischeri Extrac (ICID)'], ['7', 'Witch Hazel (Hamamelis virginiana (witch hazel) water, ICID)'], ['8', 'D-panthenol (ICID)'], ['9', 'Fragrance (ICID)'], ['10', 'Sodium Chloride (ICID)'], ['11', 'PEG-55 Stearate (ICID)'], ['12', 'Triethanolamine (ICID)'], ['13', 'Glycol distearate (ICID)'], ['14', 'Pyridoxine Hydrochloride (ICID)'], ['15', 'Dimethicone (ICID)'], ['16', 'Phenoxyethanol(Preservatives) (ICID)'], ['17', 'Methylparaben(Preservatives) (ICID)'], ['18', 'Polyquaternium-10 (ICID)'], ['19', 'Allantoin (ICID)'], ['20', 'EDTA-2Na (ICID)'], ['21', 'CI 19140 (ICID)']]",없음,없음,없음
,"{'제품명': 'YU 포니 세정 샴푸', '제품 영문명': 'YU-Oriental Natural Herbs Bath for Pets - Peony Anti-bacteria Formula', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2016-03-25', '품목정보': '동물용의약외품-수입-022-927', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '엷은 노란색의 액체', '제조방법': '제조사의 제조방법에 따른다', '저장방법': '[저장방법]\n1. 직사광선을 피하고, 얼리지 말 것\n2. 25도 이하에서 보관\n3. 어린이의 손이 닿지 않는 곳에 보관할 것\n\n[사용기간]\n제조일로부터 24개월', '포장단위': '30ml, 400ml, 4L'}","[['1', 'Aqua (ICID)'], ['2', 'Sodium Lauryl Ether Sulfate (ICID)'], ['3', 'Cocamidopropyl Betaine (ICID)'], ['4', 'Decyl Glucoside (ICID)'], ['5', 'Peony Extract (Paeonia albiflora flower extract, ICID)'], ['6', 'Epilobium Fleischeri Extrac (ICID)'], ['7', 'Witch Hazel (Hamamelis virginiana (witch hazel) water, ICID)'], ['8', 'D-panthenol (ICID)'], ['9', 'Fragrance (ICID)'], ['10', 'Sodium Chloride (ICID)'], ['11', 'PEG-55 Stearate (ICID)'], ['12', 'Triethanolamine (ICID)'], ['13', 'Glycol distearate (ICID)'], ['14', 'Pyridoxine Hydrochloride (ICID)'], ['15', 'Dimethicone (ICID)'], ['16', 'Phenoxyethanol(Preservatives) (ICID)'], ['17', 'Methylparaben(Preservatives) (ICID)'], ['18', 'Polyquaternium-10 (ICID)'], ['19', 'Allantoin (ICID)'], ['20', 'EDTA-2Na (ICID)'], ['21', 'CI 19140 (ICID)']]",없음,없음,없음
,"{'제품명': '애완견용 퓨어 라이트 보타닉스 퓨어파우스 오리지날 오가닉 컨디셔너', '제품 영문명': 'Pure light botanics pure paws original organic conditioner for dogs(Revitalising cedarwood)', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2016-06-21', '품목정보': '동물용의약외품-수입-022-959', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '황백색의 로션', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '[저장방법]\n1. 어린이의 손에 닿지 않는 곳에 보관하지 마십시오. \n2. 섭씨 21도 이하에서 보관할 것\n\n[사용기간]\n제조일로부터 24개월', '포장단위': '30ml, 50ml, 100ml, 300ml'}","[['1', 'Aqua (ICID)'], ['2', 'Cetearyl alcohol (ICID)'], ['3', 'Betaine (ICID)'], ['4', 'Coco-Glucoside (ICID)'], ['5', 'Cedrus atlantica bark oil(Cedarwood atlas) (ICID)'], ['6', 'Butyrospermum parkii butter (ICID)'], ['7', 'Olea europaea fruit oil (ICID)'], ['8', 'Helianthus annuus seed oil (ICID)'], ['9', 'Cocos nucifera oil (ICID)'], ['10', 'Phenoxyethanol (ICID)'], ['11', 'Simmondsia chinensis seed oil (ICID)'], ['12', 'Aloe barbadensis leaf juice powder (ICID)'], ['13', 'Xanthan gum (ICID)'], ['14', 'Citric acid (ICID)'], ['15', 'Lactic acid (ICID)'], ['16', 'Benzoic acid (ICID)'], ['17', 'Dehydroacetic acid (ICID)'], ['18', 'Tocopherol (ICID)']]",없음,없음,없음
,"{'제품명': '어린 애완견용 퓨어 라이트 보타닉스 퓨어파우스 펍 오리지날 샴푸', '제품 영문명': 'Pure light botanics pure paws pup organic shampoo for puppies(Calming lavender)', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2016-06-21', '품목정보': '동물용의약외품-수입-022-960', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '옅은 노란색의 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '[저장방법]\n1. 어린이의 손에 닿지 않는 곳에 보관하지 마십시오. \n2. 섭씨 21도 이하에서 보관할 것\n\n[사용기간]\n제조일로부터 24개월', '포장단위': '30ml, 50ml, 100ml, 300ml'}","[['1', 'Aqua (ICID)'], ['2', 'Lauryl betaine (ICID)'], ['3', 'Decyl glucoside (ICID)'], ['4', 'Xanthan gum (ICID)'], ['5', 'Lavandula angustifolia (Lavender) flower oil (ICID)'], ['6', 'Sodium benzoate (ICID)'], ['7', 'Levulinic acid (ICID)'], ['8', 'Aloe barbadensis leaf juice powder (ICID)'], ['9', 'Sodium levulinate (ICID)'], ['10', 'Glycerin (ICID)'], ['11', 'Sodium phytate (ICID)'], ['12', 'Citric acid (ICID)']]",없음,없음,없음
,"{'제품명': '와일드와시 딥 클리닝 데오도라이징 샴푸', '제품 영문명': 'WildWash Shampoo For Deep Cleaning and Deodorising', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-07-18', '품목정보': '동물용의약외품-수입-022-850', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '옅은 호박색의 점성이 있는 액체', '제조방법': '제조사의 제조방법에 따른다', '저장방법': '[저장방법]\n- 사용 후에는 반드시 마개를 닫아둘 것\n- 어린이의 손이 닿지 않는 곳에 보관할 것\n- 고온 내지 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 말 것\n\n[사용기간]\n제조일로부터 24개월', '포장단위': '300ml, 5L'}","[['1', 'Aqua (ICID)'], ['2', 'Sodium Cocoamphoacetate (ICID)'], ['3', 'Disodium Lauryl Sulfosuccinate (ICID)'], ['4', 'Cocamidopropyl Betaine (ICID)'], ['5', 'Sodium Chloride (ICID)'], ['6', 'Lauryl Glucoside (ICID)'], ['7', 'Coco Glucoside (ICID)'], ['8', 'Glyceryl Oleate (ICID)'], ['9', 'Algae (Sea Kelp) Extract (ICID)'], ['10', 'Aloe Barbadensis (Aloe Vera) Leaf Extract (ICID)'], ['11', 'Oenothera Biennis (Evening Primrose) Oil (ICID)'], ['12', 'Chondrus Crispus (Carrageenan) Extract (ICID)'], ['13', 'Fucus Vesiculosus (Bladderwrack) Extract (ICID)'], ['14', 'Melia Azadirachta (Neem) Leaf Extract (ICID)'], ['15', 'Phospholipids (ICID)'], ['16', 'Glycine Soja (Soybean) Oil (ICID)'], ['17', 'Glycolipids (ICID)'], ['18', 'Glycine Soja (Soybean) Sterols (ICID)'], ['19', 'Styrax Tonkinensis (Benzoin) Resin (ICID)'], ['20', 'Lavandula Angustifolia (Lavender) Flower Oil (ICID)'], ['21', 'Rosmarinus Officinalis (Rosemary) Leaf Oil (ICID)'], ['22', 'Cymbopogon Flexuosus (Lemongrass) Leaf Oil (ICID)'], ['23', 'Juniperus Virginiana (Cedarwood) Wood Oil (ICID)'], ['24', 'Cananga Odorata (Ylang Ylang) Flower Oil (ICID)'], ['25', 'Citrus Aurantium Dulcis (Sweet Orange) Peel Oil (ICID)'], ['26', 'Pogostemon Cablin (Patchouli) Leaf Oil (ICID)'], ['27', 'Litsea Cubeba (Litsea May Chang) Fruit Oil (ICID)'], ['28', 'Mentha Piperita (Peppermint) Leaf Oil (ICID)'], ['29', 'Sodium Benzoate (ICID)'], ['30', 'Sorbitan Sesquicaprylate (ICID)'], ['31', 'Phenoxyethanol (ICID)'], ['32', 'Polyepsilon Lysine (ICID)'], ['33', 'Citric Acid (ICID)'], ['34', 'Linalool (ICID)'], ['35', 'Citral (ICID)'], ['36', 'Benzyl Benzoate (ICID)'], ['37', 'Limonene (ICID)'], ['38', 'Benzyl Alcohol (ICID)']]",없음,없음,없음
,"{'제품명': '드 쉐드 미 린스', '제품 영문명': 'De Shed Me Rinse', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-08-08', '품목정보': '동물용의약외품-수입-022-851', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '흰색의 불투명한 약점성 액체', '제조방법': '제조사의 제조방법에 따른다', '저장방법': '- 저장방법 : 실온보관 \n- 유효기간 :  제조일로부터 24개월', '포장단위': '12 fl oz(354.9ml)'}","[['1', 'Water(Aqua) (ICID)'], ['2', 'Cetearyl Alcohol (ICID)'], ['3', 'Stearamidpropyl Demethylamine (ICID)'], ['4', 'Amodimethicone (ICID)'], ['5', 'Panthenyl Hydroxypropyl Steardimonium Chloride (ICID)'], ['6', 'Behentrimonium Chloride (ICID)'], ['7', 'Fragrance (Parfum) (ICID)'], ['8', 'Polysorbate-60 (ICID)'], ['9', 'Hydroxyethylcellulose (ICID)'], ['10', 'Panthenol (Pro-Vitamin B5) (ICID)'], ['11', 'Citric Acid (Naturally Derived) (ICID'], ['12', 'Aloe Barbadensis (Aloe Vera) Leaf Juice (ICID)'], ['13', 'Tetrasodium Glutamate Diacetate (ICID)'], ['14', 'Hydrolyzed Quinoa (Chenopodium) Protein (ICID)'], ['15', 'Sodium PCA (ICID)'], ['16', 'Sodium Lactate (ICID)'], ['17', 'Linoleic Acid (Vitamin F) (ICID)'], ['18', 'Limnanthes Alba (Meadowfoam) Seed Oil (ICID)'], ['19', 'Cocos Nucifera (Organic Coconut) Oil (ICID)'], ['20', 'Camellia Sinensis (White Tea) Leaf Extract (ICID)'], ['21', 'Argania Spinosa Kernal (ORGANIC Argan) Oil (ICID)'], ['22', 'Abyssinian Oil (Crambe Abyssinica Seed Oil)'], ['23', 'Arginine (L-Arginine) (ICID)'], ['24', 'Methylchloroisothiazolinone (ICID)'], ['25', 'Aspartic Acid (L-Aspartic Acid) (ICID)'], ['26', 'PCA (ICID)'], ['27', 'Methylisothiazolinone (ICID)'], ['28', 'Glycine (Naturally Derived) (ICID)'], ['29', 'Alanine (L-Alanine) (ICID)'], ['30', 'Serine (L-Serine) (ICID)'], ['31', 'Valine (L-Valine) (ICID)'], ['32', 'Threonine (L-Threonine) (ICID)'], ['33', 'Proline (L-Proline) (ICID)'], ['34', 'lsoleucine (L-Isoleucine) (ICID)'], ['35', 'Phenylalanine (L-Phenylalanine) (ICID)'], ['36', 'Histidine (L-Histidine) (ICID)'], ['37', 'Helianthus Annuus (Sunflower) Seed Oil (ICID)'], ['38', 'Bambusa Vulgaris (Bamboo) Extract (ICID)']]",없음,없음,없음
,"{'제품명': '낫 디탱글러', '제품 영문명': 'Knot Detangler', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-08-08', '품목정보': '동물용의약외품-수입-022-852', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '맑은 액체', '제조방법': '제조사의 제조방법에 따른다', '저장방법': '- 저장방법 : 실온보관 \n- 유효기간 :  제조일로부터 24개월', '포장단위': '6.7 fl oz (200ml)'}","[['1', 'Water(Aqua) (ICID)'], ['2', 'Glycerin (ICID)'], ['3', 'Propylene Glycol (ICID)'], ['4', 'Phenoxyethanol (ICID)'], ['5', 'Polyquaternium-10 (ICID)'], ['6', 'PVP (ICID)'], ['7', 'Guar Hydroxypropyltrimonium Chloride (ICID)'], ['8', 'Cyclopentasiloxane (ICID)'], ['9', 'Fragrance (ICID)'], ['10', 'Amodimethicone (ICID)'], ['11', 'Dimethicone (ICID)'], ['12', 'Cyclopentasiloxane (ICID)'], ['13', 'Panthenol (ICID)'], ['14', 'Stearalkonium Chloride (ICID)'], ['15', 'Cetrimonium Chloride (ICID)'], ['16', 'PEG/PPG-18/18 Dimethicone (ICID)'], ['17', 'Citral (ICID)'], ['18', 'Trideceth-12 (ICID)'], ['19', 'Limonene (ICID)'], ['20', 'Methylisothiazolinone (ICID)']]",없음,없음,없음
,"{'제품명': '애견용 탄산 미스트', '제품 영문명': 'Carbonnated mist spray(for Dogs)', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2015-03-04', '품목정보': '동물용의약외품-수입-022-887', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '우윳빛의 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '상온에 보관\n제조일로부터 24개월', '포장단위': '180g'}","[['1', 'Water (ICID)'], ['2', 'Sodium hyaluronate (ICID)'], ['3', 'Polyaminopropyl biguanide (ICID)'], ['4', 'Carbon dioxide (ICID)'], ['5', 'Alcohol (ICID)'], ['6', 'Nitrogen (ICID)'], ['7', 'Essential oil (ICID)']]",없음,없음,없음
,"{'제품명': '데오도란트 알 프로퓨마 디 무스치노', '제품 영문명': 'Deodorante Al Profumo Di Muschio', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2015-03-23', '품목정보': '동물용의약외품-수입-022-888', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '무색 내지 노란색의 액상', '제조방법': '제조원의 제조방법에 의함', '저장방법': '- 저장방법 : 실온보관\n- 사용기간 : 제조년일로부터 36개월', '포장단위': '150ml'}","[['1', 'Water (ICID)'], ['2', 'Polysorbate-20 (ICID)'], ['3', 'Fragrance (ICID)'], ['4', 'Potassium sorbate (ICID)'], ['5', 'Citric Acid (ICID)']]",없음,없음,없음
,"{'제품명': 'YU 애프리콧 모이스처라이징 리브-인 트리트먼트', '제품 영문명': 'YU-Oriental Natural Herbs Leave-in Treatment- Apricot Moisturizeing Formula', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2016-03-25', '품목정보': '동물용의약외품-수입-022-928', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '밝은 오렌지색의 크림 형태', '제조방법': '제조사의 제조방법에 따른다', '저장방법': '[저장방법]\n1. 직사광선을 피하고, 얼리지 말 것\n2. 25도 이하에서 보관\n3. 어린이의 손이 닿지 않는 곳에 보관할 것\n\n[사용기간]\n제조일로부터 24개월', '포장단위': '120ml'}","[['1', 'Aqua (ICID)'], ['2', 'Osmanthus Extract (Osmanthus fragrans flower extract, ICID)'], ['3', 'Apricot Extract (Prunus armeniaca (apricot) fruit extract, ICID)'], ['4', 'Epilobium Fleischeri Extract (ICID)'], ['5', 'Witch Hazel (ICID)'], ['6', 'Cyclopentasiloxane (ICID)'], ['7', 'Dimethiconol (ICID)'], ['8', 'PPG-10 Methyl Glucose Ether (ICID)'], ['9', 'Polysorbate 20 (ICID)'], ['10', 'Hydroxyethylcellulose (ICID)'], ['11', 'Triethanolamine (ICID)'], ['12', 'Carbomer (ICID)'], ['13', 'Trimethylsiloxyphenyl Dimethicone (ICID)'], ['14', 'Styrene / acrylates copolymer (ICID)'], ['15', 'Fragrance (ICID)'], ['16', 'Methylisothiazolinone(Preservatives) (ICID)'], ['17', 'Benzisothiazolinon (ICID)'], ['18', 'Allantoin (ICID)'], ['19', 'Triclosan (ICID)'], ['20', 'EDTA-2Na (ICID)'], ['21', 'CI 19140 (ICID)']]",없음,없음,없음
,"{'제품명': '소형견용 퓨어 라이트 보타닉스 퓨어파우스 미니 오가닉 샴푸', '제품 영문명': 'Pure light botanics pure paws mini organic shampoo for little dogs(Balancing tangerine)', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2016-06-21', '품목정보': '동물용의약외품-수입-022-961', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '옅은 노란색의 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '[저장방법]\n1. 어린이의 손에 닿지 않는 곳에 보관하지 마십시오. \n2. 섭씨 21도 이하에서 보관할 것\n\n[사용기간]\n제조일로부터 24개월', '포장단위': '30ml, 50ml, 100ml, 300ml'}","[['1', 'Aqua (ICID)'], ['2', 'Lauryl betaine (ICID)'], ['3', 'Decyl glucoside (ICID)'], ['4', 'Xanthan gum (ICID)'], ['5', 'Citrus reticulata (Tangerine) leaf oil (ICID)'], ['6', 'Sodium benzoate (ICID)'], ['7', 'Levulinic acid (ICID)'], ['8', 'Aloe barbadensis leaf juice powder (ICID)'], ['9', 'Sodium levulinate (ICID)'], ['10', 'Glycerin (ICID)'], ['11', 'Sodium phytate (ICID)'], ['12', 'Citric acid (ICID)']]",없음,없음,없음
,"{'제품명': '민감 피부용 애완견 퓨어 라이트 보타닉스 퓨어파우스 센시티브 오리지날 샴푸', '제품 영문명': 'Pure light botanics pure paws sensitive organic shampoo for delicate dogs(soothing peppermint)', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2016-06-21', '품목정보': '동물용의약외품-수입-022-962', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '옅은 노란색의 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '[저장방법]\n1. 어린이의 손에 닿지 않는 곳에 보관하지 마십시오. \n2. 섭씨 21도 이하에서 보관할 것\n\n[사용기간]\n제조일로부터 24개월', '포장단위': '30ml, 50ml, 100ml, 300ml'}","[['1', 'Aqua (ICID)'], ['2', 'Lauryl betaine (ICID)'], ['3', 'Decyl glucoside (ICID)'], ['4', 'Xanthan gum (ICID)'], ['5', 'Menta piperita (Peppermint) oil (Peppermint piperita) (ICID)'], ['6', 'Sodium benzoate (ICID)'], ['7', 'Levulinic acid (ICID)'], ['8', 'Aloe barbadensis leaf juice powder (ICID)'], ['9', 'Sodium levulinate (ICID)'], ['10', 'Glycerin (ICID)'], ['11', 'Sodium phytate (ICID)'], ['12', 'Citric acid (ICID)']]",없음,없음,없음
,"{'제품명': '퍼피 펀', '제품 영문명': 'Puppy fun', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-08-08', '품목정보': '동물용의약외품-수입-022-853', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '오렌지색의 점성이 있는 액체', '제조방법': '제조사의 제조방법에 따른다', '저장방법': '- 저장방법 : 실온보관 \n- 유효기간 :  제조일로부터 24개월', '포장단위': '16.1 fl oz (475ml)'}","[['1', 'Water(Aqua) (ICID)'], ['2', 'Cocamidopropyl Betaine(Plant Derived) (ICID)'], ['3', 'Sodium Lauroyl Sarcosinate (ICID)'], ['4', 'Cocamidopropylamine Oxide (Plant Derived) (ICID)'], ['5', 'PEG-150 Distearate (ICID)'], ['6', 'Tocopheryl Acetate (Vitamin E Acetate) (ICID)'], ['7', 'Soyamidopropylamine Oxide (ICID)'], ['8', 'Ordenone (ICID)'], ['9', 'Lauryl Glucoside (Plant Derived) (ICID)'], ['10', 'Hydrolyzed Vegetable Keratin protein PG-Propyl Silantric (ICID)'], ['11', 'Cocodimonium Hydroxypropyl Hydrolyzed Wheat Protein (ICID)'], ['12', 'Carthamus Tinctorius (Safflower) Seed Oil (ICID)'], ['13', 'Ascorbic Acid(Vitamin C) (ICID)'], ['14', 'Sodium Bicarbonate (Baking Soda) (ICID)'], ['15', 'Decyl Glucoside (Plant Derived) (ICID)'], ['16', 'Glycol Stearate (Plant Derived) (ICID)'], ['17', 'Aloe Barbadensis (Aloe Vera) Leaf Juice (ICID)'], ['18', 'Cocamide DIPA (Sugar Derived) (ICID)'], ['19', 'Fragrance (Parfum) (ICID)'], ['20', 'Disodium EDTA (ICID)'], ['21', 'Glycerin (Plant Derived) (ICID)'], ['22', 'Hydrolyzed Soy Protein (ICID)'], ['23', 'Methylchloroisothiazolinone (ICID)'], ['24', 'Methylisothiazolinone (ICID)'], ['25', 'Red 40(Cl#16035) (ICID)'], ['26', 'Red 33 (Cl#17200) (ICID)'], ['27', 'Citric Acid (Naturally Derived) (ICID)']]",없음,없음,없음
